id,pdga_number,first_name,last_name,city,state,country,nationality,member_since
9879,60803,Aleksi,Paananen,Vihtavuori,,FI,NULL,2013
9880,64935,Timo,Heikkilä,Imatra,,FI,NULL,2014
9888,87502,Shawn,Galloway,Cedar Rapids,IA,US,NULL,2016
9889,44350,Caleb,Ginger Jesus Holmquist,Moline,IL,US,NULL,2010
9890,18263,Jessica,Shields,Redding,CA,US,US,2001
9891,99866,Kristy,Shields,Cranbrook,BC,CA,AU,2017
9893,55307,Karen,Sattler,Boulder,CO,US,NULL,2012
9894,2436,Debra,MacPherson,Louisville,KY,US,US,1987
9895,19150,Kathy,Katnip Hardyman,Summerfield,FL,US,US,2001
9896,79404,Marylou,Mar Mar Stuart,Rch Cucamonga,CA,US,NULL,2015
9897,55149,Patti,Joseph,Richmond,VA,US,NULL,2012
9898,7685,Christopher,Horn,San Bernardino,CA,US,US,1993
9899,14025,Bryan,Luoma,Evergreen,CO,US,NULL,1998
9900,14908,Edward,Palacios,Austin,TX,US,NULL,1999
9901,15494,Christopher,Albert,Leander,TX,US,US,1999
9902,16648,Lee,Semke,Glendale,AZ,US,US,2000
9903,18348,Dominic,Smith,Flagstaff,AZ,US,NULL,2001
9904,20419,Dave,Burnham,Concord,CA,US,NULL,2002
9905,22006,Matthew,Smith,Phoenix,AZ,US,NULL,2003
9906,23951,Max,Kuller,Washington,DC,US,NULL,2004
9907,24734,Dave,Smith,Albuquerque,NM,US,NULL,2004
9908,25016,Tommy,Gunz Trujillo,Glendale,AZ,US,NULL,2004
9909,25363,Fred,Jarrett,Washington,NC,US,NULL,2004
9910,29274,Ryan,Johnson,Flagstaff,AZ,US,NULL,2006
9911,29294,Wallace,Hall,Victoria,TX,US,US,2006
9913,31830,Alex,Johnson,Littleton,CO,US,NULL,2007
9914,34459,John,Ryan,Redlands,CA,US,NULL,2008
9915,34518,Thoun,Sien,Fort Worth,TX,US,NULL,2008
9916,36788,Stephen,Williams,Charlotte,NC,US,NULL,2008
9917,36940,Todd,Wilkins,Millcreek,UT,US,NULL,2008
9918,38982,Joe,Avansino,Carmichael,CA,US,US,2009
9919,39147,Kristian,Linscott,Phoenix,AZ,US,US,2009
9920,41793,David,Marinelli,Payson,AZ,US,NULL,2009
9921,42225,Zach,Meeker,Cheyenne,WY,US,NULL,2010
9922,42285,Chris,Utah McKellips,Tucson,AZ,US,NULL,2010
9923,44222,Mando,Flores,Buda,TX,US,US,2010
9924,45981,Bryant,Begay,Chino Valley,AZ,US,NULL,2010
9925,49428,Curtis,Knott,Flagstaff,AZ,US,NULL,2011
9926,60290,Gabriel,Otero,Kingman,AZ,US,NULL,2013
9927,65564,Ville,Viitanen,Sastamala,,FI,NULL,2014
9928,68408,Jason,Brown,Larned,KS,US,US,2014
9929,69135,Michael,Herrera,San Antonio,TX,US,NULL,2014
9930,71774,Chris,Norman,Springville,UT,US,NULL,2015
9931,71782,Alex,Aguilar,Tolar,TX,US,NULL,2015
9932,76275,Christopher,Reed,Watertown,WI,US,US,2015
9933,76388,Greg,Baldwin,Flagstaff,AZ,US,NULL,2015
9934,78000,Rocky,The Great One Armijo,Colorado Springs,CO,US,NULL,2015
9935,82480,Geoff,Lorenz,Kingston Springs,TN,US,US,2016
9936,86464,Michael,Hogeweide,Prescott Vly,AZ,US,NULL,2016
9937,89276,Brian,Parker,Wilmington,NC,US,NULL,2016
9938,91114,Stewart,Mendenhall,Long Beach,CA,US,NULL,2017
9939,100243,Taylor,Dutto,Jenks,OK,US,NULL,2017
9940,102131,Cory,Maanum,Ramsey,MN,US,NULL,2017
9941,104878,Timothy,Hauck,Flagstaff,AZ,US,NULL,2018
9942,105105,Ryan,Jones,Plumas Lake,CA,US,NULL,2018
9943,105350,Alan,Morrison,Fort Worth,TX,US,US,2018
9944,107607,Daniel,Sutton-Kane,Flagstaff,AZ,US,NULL,2018
9945,113815,Kenneth,Halstead,Nampa,ID,US,US,2018
9946,114490,Rick,Kinkel,Flagstaff,AZ,US,NULL,2018
9947,115168,Thao,Tang,Pflugerville,TX,US,NULL,2018
9948,115326,Drew,Lusk,Austin,TX,US,US,2018
9949,119003,Joshua,Wedel,Saint Louis,MO,US,NULL,2019
9950,124742,Steven,Carrillo,Flagstaff,AZ,US,NULL,2019
9951,132181,Christopher,Hess,Clarkdale,AZ,US,US,2020
9952,142186,Jason,The,Winnipeg,MB,CA,CA,2020
9953,153972,Timothy,Wilson,York,PA,US,NULL,2020
9954,170454,Aaron,Verhoff,Flagstaff,AZ,US,NULL,2021
9955,196214,Nick,Nelson,Austin,TX,US,NULL,2021
9956,8366,Ari,Penttala,Nummela,,FI,FI,2007
9957,10365,Stephen,Enloe,Gainesville,FL,US,NULL,1995
9958,12542,Robert,Weege,Waverly,MN,US,NULL,1997
9959,13179,Travis,Flett,Colorado Springs,CO,US,US,1998
9960,13585,Michael,McAleer,Sequim,WA,US,NULL,1998
9961,13806,Baxter,Frost,Fort Myers,FL,US,NULL,1998
9962,14811,Curt,Myrick,West Jordan,UT,US,NULL,1999
9963,17319,Chris,Robbins,Reno,NV,US,NULL,2000
9964,19983,Chris,Smith,Wichita,KS,US,NULL,2002
9965,20875,Shane,Egeland,Singapore,,SG,NULL,2002
9966,21989,Jesse,Chambless,Ten Mile,TN,US,NULL,2003
9967,22021,Rick,Sonny Liston,Avondale,AZ,US,NULL,2003
9968,23087,Justin,Ashton,Buda,TX,US,NULL,2003
9969,23690,Alex,Bachicha,Lubbock,TX,US,US,2003
9970,24656,MJ,Cooper,Austin,TX,US,NULL,2004
9971,27244,Ron,Pannesi,Bozeman,MT,US,NULL,2005
9972,29141,Gary,Suarez,University City,MO,US,NULL,2006
9973,29699,Lars,Eriksson,Falun,,SE,SE,2006
9974,32641,Todd,Mitchell,Downey,CA,US,NULL,2007
9975,35610,Khrispy,Cunningham,Madison,MS,US,US,2008
9976,40220,Tony,Shirley,Grand Prairie,TX,US,NULL,2009
9977,48007,Jeff,Gothard,Austin,TX,US,US,2011
9978,48744,Marc,Alton,Montrose,CO,US,NULL,2011
9979,52414,Tim,Sytsema,Phoenix,AZ,US,NULL,2012
9980,59566,Chris,Walters,Poncha Springs,CO,US,NULL,2013
9981,65075,Jody,Franklin,Portland,TN,US,NULL,2014
9982,70408,Royce,Lambert,Howe,OK,US,NULL,2015
9983,70544,Tommi,Nyberg,Espoo,,FI,NULL,2015
9984,72447,Steve,Kurth,Phoenix,AZ,US,NULL,2015
9985,75063,Mauro,Gutierrez,Roswell,NM,US,NULL,2015
9986,78640,Shawn,Adams,Marina,CA,US,NULL,2015
9987,81384,John,Kucaba,Estero,FL,US,US,2016
9988,87644,Edward,Ziegenfuss,Rochester,NY,US,NULL,2016
9989,98729,Blake,Morgan,Flowood,MS,US,NULL,2017
9990,116867,Sean,Vegas Chirgwin,Prescott Vly,AZ,US,NULL,2019
9991,127903,Richard,Copeland,Sedona,AZ,US,NULL,2019
9992,129005,Douglas,Blankenship,Cornville,AZ,US,NULL,2019
9993,131093,Greg,Gooch,Mckinney,TX,US,US,2020
9994,4661,Patrick,Todd,Coppell,TX,US,US,1988
9995,5453,Andy,Ritter,Bowling Green,KY,US,NULL,1989
9996,9059,Hank,Kirwan,Fort Collins,CO,US,US,1994
9997,9190,Gregory,Hardy,Phoenix,AZ,US,NULL,1993
9998,10108,Mark,Kilmer,Prescott,AZ,US,US,1994
9999,10542,Will,Timmons,Baton Rouge,LA,US,NULL,1993
10000,10692,Jon,G. Fox,Mandeville,LA,US,NULL,1993
10001,15425,Mike,Triumph,Crown Point,IN,US,NULL,1999
10002,16032,Daniel,Laitsch,Langley,BC,CA,CA,2000
10003,18910,Timothy,Jiardini,East Greenbush,NY,US,NULL,2001
10004,20415,Vincent,Vinnie Castillo,Fort Collins,CO,US,NULL,2002
10005,24029,David,Neff,Phoenix,AZ,US,NULL,2004
10006,28645,Michael,Paulette,Crawfordville,FL,US,NULL,2006
10007,31437,Stephen,Harrison,Baton Rouge,LA,US,NULL,2006
10008,31496,Jon,Berg,Rancho Mirage,CA,US,NULL,2006
10009,59182,Mike,Rickerd,Warren,OH,US,NULL,2013
10010,62580,Errol,Peak,Albuquerque,NM,US,NULL,2013
10011,73573,Thomas,Yang,Melrose,WI,US,NULL,2015
10012,75509,Damon,Clark,Clearwater,FL,US,NULL,2015
10013,90460,Marty,Coplea,Chandler,AZ,US,NULL,2016
10014,98974,Alan,Hartness,DENVER,CO,US,NULL,2017
10015,130774,Charles,Myers,Wilmington,NC,US,NULL,2020
10016,159664,Eric,Krieckhaus,Repulse Bay,,US,US,2021
10017,198982,Timothy,Fox,Huntington Beach,CA,US,NULL,2021
10018,2439,Daniel,Marcus,Merrimack,NH,US,NULL,1987
10019,2867,Bruce,Novak,Crystal,MN,US,NULL,1986
10020,3001,Jack,Selleh,Chandler,AZ,US,NULL,1986
10021,3405,Mike,Blecher,Broussard,LA,US,NULL,1995
10022,3920,Greg,Wood,Mesa,AZ,US,NULL,1987
10023,4390,CR,Willey,Seminole,FL,US,NULL,1987
10024,7605,Kevin,Cardner,Vail,CO,US,NULL,1994
10025,7729,Marcus,Roberts,Lubbock,TX,US,US,1993
10026,12024,Robin,Billig,New Tripoli,PA,US,NULL,1997
10027,12983,Bill,Potts,Glen Allen,VA,US,US,1997
10028,13828,David,Devine,Laguna Niguel,CA,US,NULL,1998
10029,14008,Jim,Conrad,Blacksburg,VA,US,NULL,1998
10030,14142,John,M Bilotta,Louisville,KY,US,US,1998
10031,17661,Tim,Keith,Trussville,AL,US,NULL,1994
10032,18046,Bruce,Derington,Woodland Park,CO,US,NULL,2001
10033,24412,Steve,Tolo,Sun City West,AZ,US,NULL,2004
10034,24688,Michael,Roberts,Santa Barbara,CA,US,NULL,2004
10035,27441,William,Alderman,Grand Jct,CO,US,NULL,2005
10036,30362,Chris,Kopren,Longmont,CO,US,NULL,2006
10037,35655,Craig,Sward,Bozeman,MT,US,NULL,2008
10038,59571,Ray,Morris,Albuquerque,NM,US,NULL,2013
10039,66341,Bill,Erdley,Lancaster,PA,US,NULL,2014
10040,89454,Richard,White,Colorado Springs,CO,US,US,2016
10041,101644,James,Jurden,Bradenton,FL,US,US,2017
10042,116970,Graham,Garlick,Salt Spring Island,BC,CA,CA,2019
10043,202427,Dennis,Stewart,Melbourne,AR,US,NULL,2022
10044,200,Neal,Dambra,Austin,TX,US,NULL,1976
10045,2274,Andrew,Lemann,Yorkville,CA,US,NULL,1986
10046,2609,Robert,Ryan,Lombard,IL,US,NULL,1986
10047,3148,T.S.,Condor,Fort Wayne,IN,US,NULL,1986
10048,3344,Bob,Kramer,Ottumwa,IA,US,NULL,1986
10049,3550,Joe,Gill,Wayland,MI,US,NULL,1986
10050,14268,Jay,Gobrecht,Hanover,PA,US,NULL,1998
10051,15308,Duane,Spies,Escondido,CA,US,NULL,1999
10052,17409,Jack,Wood,Lakeside,AZ,US,NULL,2000
10053,19690,Steve,Teel,Colorado Springs,CO,US,NULL,2002
10054,27704,Kenneth,Swafford,Pinetop,AZ,US,NULL,2005
10055,27735,Greg,Kurtz,Troy,NY,US,NULL,2005
10056,68590,Stone,Wahl,Chesterfield,VA,US,US,2014
10057,132623,Roger,Shepard,San Luis Potosi,San Luis Potosí,MX,US,2020
10058,157636,Bryan,Muirhead,Duson,LA,US,US,2021
10059,44,Davis,Johnson,Monson,MA,US,NULL,1994
10060,60,Michael,Snap Conger,Kaneohe,HI,US,NULL,1976
10061,287,Randy,Osborn,Carbondale,IL,US,NULL,1976
10062,486,Steve,Agocs,Levittown,PA,US,NULL,1994
10063,1213,Alan,Beaver,Chapin,SC,US,NULL,1982
10064,5630,Dan,Bayless,Florence,KY,US,US,1990
10065,35283,Ron,Engebretson,Victoria,TX,US,NULL,2008
10066,25403,Rick,Honn,Silver Spring,MD,US,NULL,2004
10067,9587,Jack,Gilmore,Iowa City,IA,US,US,1994
10068,262570,Spencer,Rigby,Orem,UT,US,NULL,2023
10069,263105,Daniel,Polatis,Saint George,UT,US,NULL,2023
10070,42703,Casey,Kroll,Kentwood,MI,US,NULL,2010
10071,68256,Audrey,Webb,Spokane Valley,WA,US,NULL,2014
10072,76979,Jenny,Majeski,Salida,CO,US,NULL,2015
10073,79658,Sara,Widboom,Brooksville,FL,US,NULL,2015
10074,84668,Sara,Hoyal,Kingston Springs,TN,US,NULL,2016
10075,106443,Chantee,Cox,Clarksville,TN,US,NULL,2018
10076,111404,Rachel,Meeker,Cheyenne,WY,US,NULL,2018
10078,120629,Heather,Putnam,Cave Creek,AZ,US,NULL,2019
10079,131785,Nova,Clemenza,Carmichael,CA,US,NULL,2020
10080,141449,Rebekkah,Sidwell,Modesto,CA,US,NULL,2020
10081,144798,Michelle,Wobker,Cary,NC,US,NULL,2020
10082,150848,Dawn,Lionbarger,Palm Bay,FL,US,US,2020
10084,154160,Andrea,Michaud,St. Catharines,ON,CA,CA,2020
10086,155614,Corie,Anderson,Bloomington,MN,US,US,2020
10087,159507,Kristi,Lewis,Sacramento,CA,US,US,2021
10088,161814,Daisy,Galvan,Bakersfield,CA,US,NULL,2021
10089,191011,Katy,Westmoreland,Bakersfield,CA,US,NULL,2021
10090,191479,Karen,Hendricks,Flagstaff,AZ,US,NULL,2021
10091,198111,Dinah,Talgoy,Winnipeg,MB,CA,NULL,2021
10092,206559,Dee,Christensen,Ventura,CA,US,US,2022
10095,41404,Pat,Duran,Lakeside,AZ,US,NULL,2009
10096,55234,Margaret,Patterson,Repulse Bay,,US,US,2012
10098,90218,Angela,Rueter,Marion,IL,US,US,2016
10099,96735,Jennifer,Fechheimer,North Canton,OH,US,NULL,2017
10100,105009,Angie,Conway,New Prt Rchy,FL,US,NULL,2018
10101,123942,Katarina,Cochran,Vieques,,PR,NULL,2019
10102,149372,Monica,Nelson,Garner,NC,US,NULL,2020
10103,152326,Debra,Hughes,Americus,GA,US,NULL,2020
10104,171971,Becky,Peurifoy,Longview,TX,US,NULL,2021
10105,177222,Kimberly,DeVos,Conroe,TX,US,NULL,2021
10109,213266,Jeniffer,Huie,Sacramento,CA,US,NULL,2022
10110,38459,Cheryl,Zimmerman,Boca Raton,FL,US,NULL,2009
10111,64761,Areta,Masters,Mount Holly,NJ,US,NULL,2014
10112,101499,Tanja,Peeters,Roseville,CA,US,NULL,2017
10114,121689,Renee,Kolbinger,Chandler,AZ,US,NULL,2019
10115,186911,Gwyn,Cressman,Mt Pleasant,TX,US,NULL,2021
10116,198967,Kimberly,Adams,Alexandria,VA,US,NULL,2021
10117,204215,Jacquelyn,Rieser,Avon,IN,US,NULL,2022
10119,12544,SueB,Lande,Laporte,CO,US,NULL,1997
10120,24240,Maureen,Miller,Canal Winchester,OH,US,NULL,2002
10121,66680,Marcia,Focht,Vestal,NY,US,NULL,2014
10122,71443,Bonnie,Turner,Saginaw,TX,US,NULL,2015
10123,206456,Robin,Greene,Fort Worth,TX,US,US,2022
10125,76611,Christine,Ford,Amherst,NY,US,NULL,2015
10126,94126,Nancy,Hamilton,Delta,BC,CA,NULL,2017
10127,111073,Pat,Stanton,Morristown,TN,US,NULL,2018
10128,162340,Helen,Kostoff,Pittsburg,CA,US,NULL,2021
10129,54867,Denise,Gentry,Allen,TX,US,NULL,2012
10130,55485,Lynda,Voss,Orlando,FL,US,US,2012
10131,56052,Chris,West,Homosassa,FL,US,NULL,2012
10133,131334,Patti,Adams,Chapel Hill,NC,US,US,2020
10134,21614,Casey,Fortune,Corinth,TX,US,NULL,2002
10135,22310,James,LeBaube,Fountain Inn,SC,US,NULL,2003
10136,23933,George,Sturm,Saint Clair Shores,MI,US,NULL,2004
10137,24236,Daniel,Crim,Flagstaff,AZ,US,NULL,2004
10139,26904,Ron,Grafflin,Plano,TX,US,NULL,2005
10140,27177,Randy,McNeely,Choctaw,OK,US,NULL,2005
10142,31417,David,Westmoreland,Bakersfield,CA,US,NULL,2006
10143,33341,Scott,Hougland,San Antonio,TX,US,US,2007
10144,36119,Rhett,Rucker,Flagstaff,AZ,US,NULL,2008
10145,37872,Nathan,Deledda,Nokomis,FL,US,NULL,2008
10146,38720,William,Thomason,Dickinson,TX,US,NULL,2009
10147,39275,Jarrod,Belk,Houston,TX,US,US,2009
10148,39429,Ian,Paulow,Tucson,AZ,US,NULL,2009
10149,41699,Jason,Hymel,Garland,TX,US,NULL,2009
10150,44108,Sheldon,Jefferson,Spring,TX,US,US,2010
10152,48849,Mario,Martinez,Grand Terrace,CA,US,NULL,2011
10153,49440,Ben,Banbury,Abingdon,MD,US,NULL,2011
10155,54562,Jeremiah,Bly,Lawrenceville,GA,US,NULL,2012
10157,57202,Caton,Arnold,Mckinney,TX,US,NULL,2013
10159,58608,Brent,Stillabower,Indianapolis,IN,US,NULL,2013
10160,59522,Tempe,Krieger,Manitou Springs,CO,US,NULL,2013
10161,59844,Elijah,Martin,Homer,AK,US,NULL,2013
10162,61578,Marty,Hollingshead,Warner Robins,GA,US,NULL,2013
10163,61934,Matthew,Harding,Concord,MA,US,NULL,2013
10164,63350,Monte,Bruington,Rusk,TX,US,NULL,2014
10165,68081,Tim,Rampage Nordeen,Valley Center,CA,US,NULL,2014
10166,68555,Jeremy,Mason,Charlotte,NC,US,NULL,2014
10167,72063,Dustin,Hood,Ontario,OR,US,NULL,2015
10168,77554,Adam,Helpingstine,Lander,WY,US,NULL,2015
10171,82673,Brian,Timm,Huntersville,NC,US,NULL,2016
10172,84311,Jason,Boyer,Bakersfield,CA,US,NULL,2016
10173,88714,Patrick,Kimbrell,Swansboro,NC,US,NULL,2016
10174,89927,Brad,Jones,Grand Terrace,CA,US,NULL,2016
10176,93298,Joshua,Mondragon,Broomfield,CO,US,NULL,2017
10178,95435,Shawn,Christophersen,North Ogden,UT,US,NULL,2017
10179,95505,Rocky,Gould,Naramata,BC,CA,NULL,2017
10180,95702,Ronnie,Roots Denig,Middletown,NJ,US,US,2017
10181,96950,Erik,Wood,Cherry Valley,CA,US,US,2017
10183,99709,William,Lynch,Oceanside,CA,US,NULL,2017
10185,100189,Charles,Raiff,Elkhart,IN,US,US,2017
10186,100732,Michael,Breen-McKay,Durham,NC,US,NULL,2017
10187,101389,Brian,Miller,Huntersville,NC,US,NULL,2017
10188,101601,Mark,Waxmonsky,Knoxville,TN,US,US,2017
10189,101745,Brandon,Peterson,Dunlap,IL,US,NULL,2017
10190,103537,Mark,Loeffler,Murrieta,CA,US,NULL,2018
10193,106664,Steve,Schuman,Romeoville,IL,US,NULL,2018
10194,110056,Steven,Dickman,Irvine,CA,US,NULL,2018
10196,113633,Robert,Ruddell,Bakersfield,CA,US,NULL,2018
10198,115539,Shane,Glass,Antioch,TN,US,US,2018
10199,117875,Shawn,Holub,Willits,CA,US,US,2019
10200,118066,Chad,Rose,Ogden,UT,US,NULL,2019
10201,119075,Henry,Pfister,Fort Lauderdale,FL,US,NULL,2019
10204,121096,Donald,Knuckey Jr,Henry,IL,US,NULL,2019
10208,125259,Casey,Keen,Oxford,OH,US,NULL,2019
10209,125774,Michael,Moore,Newark,TX,US,US,2019
10211,127150,Emilio,Condis,Miami,FL,US,US,2019
10212,127214,Stefan,Gustovich,Pickerington,OH,US,US,2019
10218,128994,Matt,Campbell,Olathe,KS,US,NULL,2019
10220,130499,Matt,Anderson,Dekalb,IL,US,NULL,2020
10225,133715,DJ,Edward,Hudson,FL,US,NULL,2020
10226,136213,Adam,Sharp,Phoenix,AZ,US,NULL,2020
10227,137631,Nicholas,Walls,Oxford,MI,US,NULL,2020
10228,138600,Rob,Paull,Mesa,AZ,US,NULL,2020
10229,139783,Todd,Cavender,Dearborn,MI,US,US,2020
10233,144068,Bryce,Crain,Holly Ridge,NC,US,US,2020
10235,145310,Peter,Ludlam,Crofton,MD,US,US,2020
10236,145433,Brad,Romig,Lindenhurst,IL,US,NULL,2020
10237,145575,Joey,Lionbarger,Warner Robins,GA,US,NULL,2020
10238,147983,Mike,Lopez,Glendale,AZ,US,NULL,2020
10239,148172,Elijah,Smith,Los Angeles,CA,US,NULL,2020
10246,158308,Philip,Murphy,Downingtown,PA,US,NULL,2021
10247,158643,Neal,Forester,Hiram,GA,US,NULL,2021
10252,164032,Dan,Vassar,Excelsior,MN,US,NULL,2021
10253,166107,Rudy,Fernandez,Cave Springs,AR,US,US,2021
10254,167280,Kevin,Talgoy,Winnipeg,MB,CA,NULL,2021
10256,168391,Wesley,Hunt,Cary,NC,US,NULL,2021
10257,168654,Michael,Ortiz,Eastvale,CA,US,NULL,2021
10258,168923,Steve,Strohack,Cambridge,ON,CA,CA,2021
10259,170999,Troy,Miller,Van Alstyne,TX,US,NULL,2021
10264,177088,Kevin,Evers,Lincoln,CA,US,NULL,2021
10265,178450,Noah,Hall,Long Beach,CA,US,US,2021
10266,181849,Phillip,Shepherd,Lincoln,CA,US,NULL,2021
10268,184219,James,Anderson,O Fallon,MO,US,NULL,2021
10270,185484,Charles,Blacknall II,Houston,TX,US,US,2021
10271,186226,Remi,Didry,Saint Louis,MO,US,FR,2021
10272,189489,Joshua,Niss,Freeport,ME,US,NULL,2021
10274,198023,Peter,Krzyzanowski,Chicago,IL,US,NULL,2021
10276,206170,Nathanael,Morrissey,Magnolia,TX,US,NULL,2022
10277,208002,Dustin,Valade,Niles,MI,US,US,2022
10282,9564,Jaime,Ad Rock Desamero,Grayslake,IL,US,NULL,1995
10283,13093,Chad,Loegering,Saint Louis,MO,US,NULL,1998
10284,13293,Matthew,Thummel,Sugar Land,TX,US,NULL,1998
10285,14284,Chuck,Jaqueth,Oviedo,FL,US,NULL,1998
10286,14802,Chad,Miltenberger,Charlotte,NC,US,NULL,1999
10287,16084,Chris,Keating,Woodstock,MD,US,NULL,2000
10289,17163,Gene,Stephens,Saint Louis,MO,US,NULL,2000
10290,19060,Jeff,Borden,Littleton,CO,US,US,2001
10291,19621,Jeff,Jordan,Thompsons Stn,TN,US,NULL,2002
10292,20077,Larry,Hamlin,Lyman,SC,US,NULL,2002
10293,20807,Richard,Van Manen,Decatur,TN,US,NULL,2002
10294,20907,Ryan,Olszewski,Brookfield,IL,US,NULL,2002
10295,22514,Brent,Miller,Chattanooga,TN,US,NULL,2003
10296,23492,John,Borelli,Edmond,OK,US,US,2003
10298,28203,Manny,Duran,Lakeside,AZ,US,NULL,2005
10299,34690,Eric,Jubin,Missouri City,TX,US,US,2008
10300,43695,Ryan,Mapus,West Des Moines,IA,US,NULL,2010
10301,44119,Mark,Hall,Phoenix,AZ,US,NULL,2010
10303,48337,Tony,Dalton,Statesville,NC,US,NULL,2011
10304,49880,Mitch,Bonjour,Topeka,KS,US,NULL,2011
10305,50332,Kory,Olko,South Daytona,FL,US,NULL,2011
10306,51462,Paul,Sheppard,Daytona Beach,FL,US,NULL,2012
10307,51540,Rob,Martin,Lawrence,KS,US,NULL,2012
10308,63041,Andrew,Bigfoot Litwinski,Rockvale,TN,US,NULL,2014
10309,67972,Eric,Svee,Graham,NC,US,US,2014
10311,72129,Kevin,Gilreath,Roswell,GA,US,NULL,2015
10312,78976,Daryl,Huschka,Salida,CO,US,NULL,2015
10313,79721,Peter,Crivello,Woodstock,GA,US,NULL,2015
10316,84422,Tony,Basini,Oak Ridge,NC,US,US,2016
10318,89606,Shawn,Fulcher,Whittier,CA,US,NULL,2016
10319,95687,Adrian,Toledo,Logan,UT,US,NULL,2017
10320,100706,Dwight,White,Pasadena,MD,US,NULL,2017
10321,101188,Shawn,Petersen,Henrico,VA,US,NULL,2017
10322,103024,Erik,Tribelhorn,Yuma,CO,US,NULL,2017
10323,105010,Bruce,Conway,New Prt Rchy,FL,US,NULL,2018
10324,107759,Mario,Cabrera,Flagstaff,AZ,US,NULL,2018
10325,108323,Dave,Ernst,Akron,OH,US,US,2018
10326,114066,Sammy,Navarre,Augusta,GA,US,NULL,2018
10327,119135,Rob,Kuenzi,Hutchinson,MN,US,US,2019
10329,121249,Tor,Vuorinen,Kristiansand,,NO,NULL,2019
10331,136310,Clint,Fournier,Homer,AK,US,NULL,2020
10332,138702,Jamie,Barbee,Houston,TX,US,US,2020
10333,144568,Michael,Mallon,Yarmouth,ME,US,NULL,2020
10334,145581,Billy,Bauer,Grifton,NC,US,NULL,2020
10335,145610,Jeffrey,Romig,Round Lake Beach,IL,US,NULL,2020
10336,145731,Jerry,Reynolds,,,US,US,2020
10337,148827,John,Morgan,W Lafayette,IN,US,US,2020
10340,154897,Loren,Barnhurst,Centerville,OH,US,US,2020
10341,161885,Derrick,Hart,Kokomo,IN,US,NULL,2021
10342,169911,Stephen,Gilchrist,Ennis,TX,US,NULL,2021
10343,176114,Justin,Walther,Cary,NC,US,NULL,2021
10351,2782,Sam,Levenberg,Tucson,AZ,US,NULL,1987
10352,11081,Robert,Burridge,Houston,TX,US,US,1996
10353,16934,Rooster,Cooper,Shelbyville,TN,US,US,2000
10354,20590,Clark,Lipkin,Cullowhee,NC,US,CA,2002
10355,20994,Mark,Janssen,Orlando,FL,US,US,2002
10357,25749,Don,Young,Spring,TX,US,NULL,2004
10358,25855,Bill,Cary,Minneapolis,MN,US,NULL,2004
10359,30207,Don,Bates,Magnolia,OH,US,NULL,2006
10360,31053,William,Burbage,Orlando,FL,US,NULL,2006
10361,31827,Steve,Howard,Chino,CA,US,NULL,2007
10362,33122,Danny,Austin,Denver,CO,US,NULL,2007
10363,35809,Andy,Hamer,Iowa City,IA,US,NULL,2008
10364,40794,John,Lakenan,Channahon,IL,US,US,2009
10365,42882,Tom,Verstraete,Flagstaff,AZ,US,NULL,2010
10366,45953,Robert,Michaud,Alexandria,VA,US,NULL,2010
10367,45999,Chuck,Andrews,Hotchkiss,CO,US,NULL,2010
10368,46784,Victor,Poole,Rockwood,TN,US,NULL,2011
10370,50912,Alan,Amos,Ogden,UT,US,NULL,2011
10371,51105,Al,2 The G Gilgenbach,Waukesha,WI,US,NULL,2012
10372,53939,Scott,Scottylove Elam,Lincolnton,NC,US,NULL,2012
10373,55407,Hector,Pena,Hurst,TX,US,NULL,2012
10374,56595,Trevor,Toenjes,Clearwater,FL,US,NULL,2013
10375,67357,Rich,Lang,Bellevue,ID,US,NULL,2014
10376,75193,Matthew,Culley,Delmar,NY,US,NULL,2015
10377,77824,Scot,Estep,Spring Branch,TX,US,NULL,2015
10379,87515,Scott,Adkins,Three Rivers,MI,US,NULL,2016
10380,89106,David,Adamson,Layton,UT,US,US,2016
10381,90338,Peter,Ward,Concord,CA,US,NULL,2016
10382,91291,Matthew,Gettys,Noblesville,IN,US,NULL,2017
10385,102109,Terry,Wood,,,US,US,2017
10386,104312,Joe,Miesbauer,Seminole,FL,US,NULL,2018
10390,115934,Robert,Tucker,Newbury Park,CA,US,US,2019
10392,124111,Dan,Elliott,High Point,NC,US,US,2019
10393,126269,Robert,Schultz,Parowan,UT,US,NULL,2019
10394,127821,David,Duncan,Dallas,GA,US,NULL,2019
10395,128157,Todd,Belrose,Boynton Beach,FL,US,US,2019
10399,135876,Graeme,S. Henderson,Springfield,VA,US,US,2020
10400,140388,Jon,Cockes,Peachtree Cty,GA,US,US,2020
10401,142328,Patrick,Van Hooser,Lusby,MD,US,US,2020
10402,149382,Eric,Graff,San Tan Valley,AZ,US,NULL,2020
10403,151285,James,Bandy,Los Angeles,CA,US,NULL,2020
10407,169983,John,Gaca,Franklin,TN,US,NULL,2021
10408,170520,Tom,Sides,Chesapeake,VA,US,NULL,2021
10411,2514,Bruce,Arnett,Argyle,TX,US,NULL,1987
10412,4605,Coach,Chris Dierkens,Farmington,CT,US,NULL,1989
10414,5495,Steve,Belliveau,Clearwater,FL,US,NULL,1988
10415,7950,Matt,Ryan,Lubbock,TX,US,NULL,1993
10416,9721,Kurt,Ritchey,Pace,FL,US,US,1995
10417,10629,Lloyd,Sitkoff,Carrollton,TX,US,NULL,1996
10418,13988,David,Lee,Carbondale,CO,US,NULL,1998
